github.com/google/go-licenses/v2/licenses/testdata/replace, https://github.com/google/go-licenses/blob/master/v2/licenses/testdata/replace/LICENSE, Apache-2.0
github.com/mitchellh/go-homedir, https://github.com/mitchellh/go-homedir/blob/v1.0.0/LICENSE, MIT
